GCAM_REG,Pollutant,AGG_SEC,MC (million Euros per kt),Delta EM (kt),EM (kt),CUM_REDUCTIONS (kt)
Africa_Southern,NOX,Industry,6.27,-0.9076791,0,-100.6621637
Africa_Southern,NOX,Industry,11.711,-0.9299941,0,-101.5921578
Africa_Southern,NOX,Industry,,0,137.1184723,-101.5921578
Africa_Southern,NOX,Other,,0,6.666,0
Africa_Southern,NOX,Power,0.08,-4.394214,0,-4.394214
Africa_Southern,NOX,Power,0.299,-2.8489685,0,-7.2431825
Africa_Southern,NOX,Power,0.534,-0.090694,0,-7.3338765
Africa_Southern,NOX,Power,0.761,-1.1686995,0,-8.502576
Africa_Southern,NOX,Power,1.735,-0.1154182,0,-8.6179942
Africa_Southern,NOX,Power,1.771,-0.2091286,0,-8.8271228
Africa_Southern,NOX,Power,2.161,-1.5729738,0,-10.4000966
Africa_Southern,NOX,Power,10.841,-2.5667091,0,-12.9668057
Africa_Southern,NOX,Power,,0,20.747405,-12.9668057
Africa_Southern,NOX,Residential/Commercial,1.241,-0.03912,0,-0.03912
Africa_Southern,NOX,Residential/Commercial,3.321,-0.1804836,0,-0.2196036
Africa_Southern,NOX,Residential/Commercial,11.799,-4.7196084,0,-4.939212
Africa_Southern,NOX,Residential/Commercial,,0,41.12468,-4.939212
Africa_Southern,NOX,Transport,0,-0.006804,0,-0.006804
Africa_Southern,NOX,Transport,0.057,-51.1265482,0,-51.1333522
Africa_Southern,NOX,Transport,0.224,-44.2177776,0,-95.3511298
Africa_Southern,NOX,Transport,0.525,-1.7200448,0,-97.0711746
Africa_Southern,NOX,Transport,0.837,-14.6945077,0,-111.7656823
Africa_Southern,NOX,Transport,1.317,-62.6198749,0,-174.3855572
Africa_Southern,NOX,Transport,1.781,-63.169978,0,-237.5555352
Africa_Southern,NOX,Transport,5.169,-53.3678378,0,-290.923373
Africa_Southern,NOX,Transport,6.124,-68.8102202,0,-359.7335932
Africa_Southern,NOX,Transport,7.247,-69.7178993,0,-429.4514925
Africa_Southern,NOX,Transport,10.854,-60.0572673,0,-489.5087598
Africa_Southern,NOX,Transport,,0,669.5942079,-489.5087598
Africa_Southern,NOX,Waste,-202.019,-1.749505,0,-1.749505
Africa_Southern,NOX,Waste,0,-0.0030325,0,-1.7525375
Africa_Southern,NOX,Waste,91.015,-1.4443205,0,-3.196858
Africa_Southern,NOX,Waste,,0,5.1835581,-3.196858
Africa_Southern,PM,ALL,,0,900.6611687,0
Africa_Southern,PM,Agriculture,0.12,-390.7618706,0,-390.7618706
Africa_Southern,PM,Agriculture,532.483,-0.5473654,0,-391.309236
Africa_Southern,PM,Agriculture,,0,529.8411228,-391.309236
Africa_Southern,PM,Industry,-0.487,-12.6869325,0,-12.6869325
Africa_Southern,PM,Industry,0.089,-10.6421194,0,-23.3290519
Africa_Southern,PM,Industry,0.263,-0.0396805,0,-23.3687324
Africa_Southern,PM,Industry,1.184,-26.0722884,0,-49.4410208
Africa_Southern,PM,Industry,1.256,-12.9027156,0,-62.3437364
Africa_Southern,PM,Industry,1.712,-1.5406958,0,-63.8844322
Africa_Southern,PM,Industry,7.492,-1.5322989,0,-65.4167311
Africa_Southern,PM,Industry,8.788,-2.9062239,0,-68.322955
Africa_Southern,PM,Industry,121.524,-12.6318735,0,-80.9548285
Africa_Southern,PM,Industry,,0,103.0467148,-80.9548285
Africa_Southern,PM,Power,0.085,-0.0151293,0,-0.0151293
Africa_Southern,PM,Power,0.71,-0.2255889,0,-0.2407182
Africa_Southern,PM,Power,0.751,-0.4419768,0,-0.682695
Africa_Southern,PM,Power,3.257,-0.0037478,0,-0.6864428
Africa_Southern,PM,Power,10.354,-0.1026017,0,-0.7890445
Africa_Southern,PM,Power,28.315,-0.0500545,0,-0.839099
Africa_Southern,PM,Power,,0,0.8990518,-0.839099
Africa_Southern,PM,Residential/Commercial,0,-0.0021097,0,-0.0021097
Africa_Southern,PM,Residential/Commercial,6.061,-12.0228319,0,-12.0249416
Africa_Southern,PM,Residential/Commercial,7.871,-31.4257251,0,-43.4506667
Africa_Southern,PM,Residential/Commercial,9.658,-11.7139733,0,-55.16464
Africa_Southern,PM,Residential/Commercial,9.66,-47.1353263,0,-102.2999663
Africa_Southern,PM,Residential/Commercial,190.741,-23.6038132,0,-125.9037795
Africa_Southern,PM,Residential/Commercial,,0,173.2519975,-125.9037795
Africa_Southern,PM,Transport,0.347,-2.5485544,0,-2.5485544
Africa_Southern,PM,Transport,0.361,-2.3173162,0,-4.8658706
Africa_Southern,PM,Transport,1.51,-7.1264965,0,-11.9923671
Africa_Southern,PM,Transport,1.757,-7.2103862,0,-19.2027533
Africa_Southern,PM,Transport,2.981,-0.6666834,0,-19.8694367
Africa_Southern,PM,Transport,36.207,-11.872792,0,-31.7422287
Africa_Southern,PM,Transport,61.706,-22.5031904,0,-54.2454191
Africa_Southern,PM,Transport,,0,71.2042264,-54.2454191
Africa_Southern,PM,Waste,-312.098,-1.1324421,0,-1.1324421
Africa_Southern,PM,Waste,0,-0.0232846,0,-1.1557267
Africa_Southern,PM,Waste,3.284,-3.2429872,0,-4.3987139
Africa_Southern,PM,Waste,9.489,-0.4846648,0,-4.8833787
Africa_Southern,PM,Waste,18.309,-5.0808688,0,-9.9642475
Africa_Southern,PM,Waste,40.544,-7.7615152,0,-17.7257627
Africa_Southern,PM,Waste,,0,22.4180554,-17.7257627
Africa_Southern,SO2,ALL,,0,346.8166661,0
Africa_Southern,SO2,Agriculture,1.263,-37.2154163,0,-37.2154163
Africa_Southern,SO2,Agriculture,,0,49.620555,-37.2154163
Africa_Southern,SO2,Industry,-22.178,-0.2787748,0,-0.2787748
Africa_Southern,SO2,Industry,0.223,-5.7950986,0,-6.0738734
Africa_Southern,SO2,Industry,0.618,-1.8356986,0,-7.909572
Africa_Southern,SO2,Industry,0.685,-8.9619188,0,-16.8714908
Africa_Southern,SO2,Industry,0.741,-2.2002127,0,-19.0717035
Africa_Southern,SO2,Industry,0.974,-3.7286921,0,-22.8003956
Africa_Southern,SO2,Industry,1.318,-0.6501439,0,-23.4505395
Africa_Southern,SO2,Industry,1.734,-9.2646378,0,-32.7151773
Africa_Southern,SO2,Industry,2.227,-2.3731563,0,-35.0883336
Africa_Southern,SO2,Industry,3.432,-8.8328375,0,-43.9211711
Africa_Southern,SO2,Industry,14.706,-3.1524339,0,-47.073605
Africa_Southern,SO2,Industry,,0,214.6586809,-47.073605
Africa_Southern,SO2,Other,,0,35.289,0
Africa_Southern,SO2,Power,0.47,-5.61582,0,-5.61582
Africa_Southern,SO2,Power,0.494,-2.5353094,0,-8.1511294
Africa_Southern,SO2,Power,0.537,-2.9027451,0,-11.0538745
Africa_Southern,SO2,Power,0.743,-0.113735,0,-11.1676095
Africa_Southern,SO2,Power,0.799,-0.3037375,0,-11.471347
Africa_Southern,SO2,Power,6.681,-1.9485275,0,-13.4198745
Africa_Southern,SO2,Power,7.764,-5.0669109,0,-18.4867854
Africa_Southern,SO2,Power,,0,21.499481,-18.4867854
Africa_Southern,SO2,Residential/Commercial,0.653,-0.0821372,0,-0.0821372
Africa_Southern,SO2,Residential/Commercial,6.681,-9.1385816,0,-9.2207188
Africa_Southern,SO2,Residential/Commercial,16.512,-2.597268,0,-11.8179868
Africa_Southern,SO2,Residential/Commercial,,0,22.8341221,-11.8179868
Africa_Southern,SO2,Transport,6.681,-0.1264982,0,-0.1264982
Africa_Southern,SO2,Transport,16.429,-0.5092686,0,-0.6357668
Africa_Southern,SO2,Transport,,0,1.8194272,-0.6357668
Africa_Southern,SO2,Waste,-960.266,-0.3680576,0,-0.3680576
Africa_Southern,SO2,Waste,394.941,-0.2534843,0,-0.6215419
Africa_Southern,SO2,Waste,,0,1.0953999,-0.6215419
Africa_Southern,VOC,ALL,,0,2133.815842,0
Africa_Southern,VOC,Agriculture,0.09,-524.7373691,0,-524.7373691
Africa_Southern,VOC,Agriculture,,0,937.3418946,-524.7373691
Africa_Southern,VOC,Industry,-0.045,-137.8085484,0,-137.8085484
Africa_Southern,VOC,Industry,0.286,-0.7462781,0,-138.5548265
Africa_Southern,VOC,Industry,14.035,-0.0026883,0,-138.5575148
Africa_Southern,VOC,Industry,,0,557.7382319,-138.5575148
Africa_Southern,VOC,Power,0.056,-0.023009,0,-0.023009
Africa_Southern,VOC,Power,0.36,-0.1526175,0,-0.1756265
Africa_Southern,VOC,Power,0.9,-0.1146175,0,-0.290244
Africa_Southern,VOC,Power,1.031,-0.6016841,0,-0.8919281
Africa_Southern,VOC,Power,3.647,-0.1668039,0,-1.058732
Africa_Southern,VOC,Power,56.042,-0.0101811,0,-1.0689131
Africa_Southern,VOC,Power,,0,1.747779,-1.0689131
Africa_Southern,VOC,Residential/Commercial,4.49,-24.8664951,0,-24.8664951
Africa_Southern,VOC,Residential/Commercial,5.077,-35.5974081,0,-60.4639032
Africa_Southern,VOC,Residential/Commercial,5.157,-101.8607047,0,-162.3246079
Africa_Southern,VOC,Residential/Commercial,91.244,-50.107661,0,-212.4322689
Africa_Southern,VOC,Residential/Commercial,,0,353.4893216,-212.4322689
Africa_Southern,VOC,Transport,0.038,-2.9874904,0,-2.9874904
Africa_Southern,VOC,Transport,0.656,-17.986596,0,-20.9740864
Africa_Southern,VOC,Transport,0.854,-32.8229095,0,-53.7969959
Africa_Southern,VOC,Transport,1.99,-72.5591225,0,-126.3561184
Africa_Southern,VOC,Transport,2.154,-27.261366,0,-153.6174844
Africa_Southern,VOC,Transport,5.833,-7.9597409,0,-161.5772253
Africa_Southern,VOC,Transport,36.789,-48.0916321,0,-209.6688574
Africa_Southern,VOC,Transport,,0,261.7282147,-209.6688574
Africa_Southern,VOC,Waste,-490.548,-0.7204869,0,-0.7204869
Africa_Southern,VOC,Waste,0,-0.0242025,0,-0.7446894
Africa_Southern,VOC,Waste,3.393,-3.1390928,0,-3.8837822
Africa_Southern,VOC,Waste,9.803,-0.4691377,0,-4.3529199
Africa_Southern,VOC,Waste,21.49,-12.0774211,0,-16.430341
Africa_Southern,VOC,Waste,,0,21.7703998,-16.430341
Africa_Western,NH3,ALL,,0,3379.612346,0
Africa_Western,NH3,Agriculture,-0.235,-86.5073381,0,-86.5073381
Africa_Western,NH3,Agriculture,0.09,-5.5265568,0,-92.0338949
Africa_Western,NH3,Agriculture,0.139,-79.3058677,0,-171.3397626
Africa_Western,NH3,Agriculture,0.248,-85.6849881,0,-257.0247507
Africa_Western,NH3,Agriculture,0.379,-85.6849882,0,-342.7097389
Africa_Western,NH3,Agriculture,0.508,-85.6849882,0,-428.3947271
Africa_Western,NH3,Agriculture,0.613,-85.6849882,0,-514.0797153
Africa_Western,NH3,Agriculture,0.675,-85.6849881,0,-599.7647034
Africa_Western,NH3,Agriculture,0.841,-85.6849881,0,-685.4496915
Africa_Western,NH3,Agriculture,2.404,-85.6849879,0,-771.1346794
Africa_Western,NH3,Agriculture,5.218,-75.6981716,0,-846.832851
Africa_Western,NH3,Agriculture,,0,2974.622567,-846.832851
Africa_Western,NH3,Industry,-280.851,-0.0302137,0,-0.0302137
Africa_Western,NH3,Industry,20.897,-1.2881327,0,-1.3183464
Africa_Western,NH3,Industry,,0,2.4857031,-1.3183464
Africa_Western,NH3,Other,,0,375.918201,0
Africa_Western,NH3,Power,19.617,-0.001208,0,-0.001208
Africa_Western,NH3,Power,,0,0.0586342,-0.001208
Africa_Western,NH3,Residential/Commercial,,0,11.8089834,0
Africa_Western,NH3,Transport,41.967,-8.697476,0,-8.697476
Africa_Western,NH3,Transport,,0,14.7182571,-8.697476
Africa_Western,NOX,ALL,,0,2442.390823,0
Africa_Western,NOX,Agriculture,0.553,-108.7157636,0,-108.7157636
Africa_Western,NOX,Agriculture,,0,637.9030579,-108.7157636
Africa_Western,NOX,Industry,-1.357,-6.2522525,0,-6.2522525
Africa_Western,NOX,Industry,0.071,-30.2362297,0,-36.4884822
Africa_Western,NOX,Industry,0.374,-30.5670903,0,-67.0555725
Africa_Western,NOX,Industry,0.452,-39.5683662,0,-106.6239387
Africa_Western,NOX,Industry,0.708,-75.827501,0,-182.4514397
Africa_Western,NOX,Industry,1.103,-3.9499452,0,-186.4013849
Africa_Western,NOX,Industry,1.617,-33.7787506,0,-220.1801355
Africa_Western,NOX,Industry,1.79,-18.2495615,0,-238.429697
Africa_Western,NOX,Industry,2.043,-13.7680944,0,-252.1977914
Africa_Western,NOX,Industry,2.15,-18.0108267,0,-270.2086181
Africa_Western,NOX,Industry,10.882,-11.2618879,0,-281.470506
Africa_Western,NOX,Industry,,0,372.6404497,-281.470506
Africa_Western,NOX,Other,,0,12.987,0
Africa_Western,NOX,Power,0.086,-10.531708,0,-10.531708
Africa_Western,NOX,Power,0.408,-2.61755,0,-13.149258
Africa_Western,NOX,Power,0.424,-0.9830604,0,-14.1323184
Africa_Western,NOX,Power,0.755,-1.7482624,0,-15.8805808
Africa_Western,NOX,Power,1.213,-1.0416154,0,-16.9221962
Africa_Western,NOX,Power,1.771,-0.157833,0,-17.0800292
Africa_Western,NOX,Power,2.146,-6.8648098,0,-23.944839
Africa_Western,NOX,Power,3.558,-0.008337,0,-23.953176
Africa_Western,NOX,Power,10.093,-8.6436747,0,-32.5968507
Africa_Western,NOX,Power,,0,45.97207,-32.5968507
Africa_Western,NOX,Residential/Commercial,3.321,-0.021384,0,-0.021384
Africa_Western,NOX,Residential/Commercial,11.685,-4.849434,0,-4.870818
Africa_Western,NOX,Residential/Commercial,,0,102.16016,-4.870818
Africa_Western,NOX,Transport,0.071,-89.0755347,0,-89.0755347
Africa_Western,NOX,Transport,0.186,-32.2222723,0,-121.297807
Africa_Western,NOX,Transport,0.202,-98.834401,0,-220.132208
Africa_Western,NOX,Transport,1.132,-31.9766847,0,-252.1088927
Africa_Western,NOX,Transport,1.187,-136.0287567,0,-388.1376494
Africa_Western,NOX,Transport,1.361,-127.2518629,0,-515.3895123
Africa_Western,NOX,Transport,3.746,-100.3661438,0,-615.7556561
Africa_Western,NOX,Transport,4.825,-122.6129227,0,-738.3685788
Africa_Western,NOX,Transport,6.628,-122.9903824,0,-861.3589612
Africa_Western,NOX,Transport,10.826,-112.8439412,0,-974.2029024
Africa_Western,NOX,Transport,,0,1257.045957,-974.2029024
Africa_Western,NOX,Waste,-186.755,-4.9164389,0,-4.9164389
Africa_Western,NOX,Waste,0,-0.0081531,0,-4.924592
Africa_Western,NOX,Waste,90.087,-3.4213795,0,-8.3459715
Africa_Western,NOX,Waste,,0,13.6821283,-8.3459715
Africa_Western,PM,ALL,,0,1609.643111,0
Africa_Western,PM,Agriculture,0.12,-499.9338037,0,-499.9338037
Africa_Western,PM,Agriculture,532.483,-1.1006845,0,-501.0344882
Africa_Western,PM,Agriculture,,0,685.1679872,-501.0344882
Africa_Western,PM,Industry,-0.302,-28.0839379,0,-28.0839379
Africa_Western,PM,Industry,0.094,-35.0396427,0,-63.1235806
Africa_Western,PM,Industry,1.212,-52.5628205,0,-115.6864011
Africa_Western,PM,Industry,1.22,-16.7045866,0,-132.3909877
Africa_Western,PM,Industry,1.469,-6.5975671,0,-138.9885548
Africa_Western,PM,Industry,8.461,-5.663889,0,-144.6524438
Africa_Western,PM,Industry,8.605,-4.7991025,0,-149.4515463
Africa_Western,PM,Industry,112.576,-6.1951913,0,-155.6467376
Africa_Western,PM,Industry,123.531,-18.5333776,0,-174.1801152
Africa_Western,PM,Industry,,0,214.9971097,-174.1801152
Africa_Western,PM,Power,0.102,-0.0295152,0,-0.0295152
Africa_Western,PM,Power,0.715,-0.3277676,0,-0.3572828
Africa_Western,PM,Power,0.724,-0.9619362,0,-1.319219
Africa_Western,PM,Power,3.253,-0.0044647,0,-1.3236837
Africa_Western,PM,Power,3.619,-0.005033,0,-1.3287167
Africa_Western,PM,Power,10.324,-0.628472,0,-1.9571887
Africa_Western,PM,Power,266.093,-0.0067406,0,-1.9639293
Africa_Western,PM,Power,,0,2.0601323,-1.9639293
Africa_Western,PM,Residential/Commercial,0,-0.0022249,0,-0.0022249
Africa_Western,PM,Residential/Commercial,1.25,-2.0904568,0,-2.0926817
Africa_Western,PM,Residential/Commercial,5.415,-6.2306145,0,-8.3232962
Africa_Western,PM,Residential/Commercial,6.061,-41.4710827,0,-49.7943789
Africa_Western,PM,Residential/Commercial,8.436,-98.2519866,0,-148.0463655
Africa_Western,PM,Residential/Commercial,8.831,-35.5211251,0,-183.5674906
Africa_Western,PM,Residential/Commercial,9.515,-42.7320817,0,-226.2995723
Africa_Western,PM,Residential/Commercial,9.802,-73.0362307,0,-299.335803
Africa_Western,PM,Residential/Commercial,196.369,-62.8686921,0,-362.2044951
Africa_Western,PM,Residential/Commercial,,0,521.0409722,-362.2044951
Africa_Western,PM,Transport,0.208,-4.4938656,0,-4.4938656
Africa_Western,PM,Transport,0.525,-17.2764413,0,-21.7703069
Africa_Western,PM,Transport,4.458,-25.7613509,0,-47.5316578
Africa_Western,PM,Transport,7.509,-9.9917793,0,-57.5234371
Africa_Western,PM,Transport,45.537,-10.5802593,0,-68.1036964
Africa_Western,PM,Transport,64.631,-34.4273294,0,-102.5310258
Africa_Western,PM,Transport,,0,131.259883,-102.5310258
Africa_Western,PM,Waste,-317.736,-2.889721,0,-2.889721
Africa_Western,PM,Waste,0,-0.0634936,0,-2.9532146
Africa_Western,PM,Waste,3.284,-4.9520554,0,-7.90527
Africa_Western,PM,Waste,5.854,-4.6130996,0,-12.5183696
Africa_Western,PM,Waste,9.489,-1.1508343,0,-13.6692039
Africa_Western,PM,Waste,20.257,-28.0856347,0,-41.7548386
Africa_Western,PM,Waste,298.578,-1.5889636,0,-43.3438022
Africa_Western,PM,Waste,,0,55.1170261,-43.3438022
Africa_Western,SO2,ALL,,0,525.5123352,0
Africa_Western,SO2,Agriculture,1.263,-47.6127432,0,-47.6127432
Africa_Western,SO2,Agriculture,,0,63.4836576,-47.6127432
Africa_Western,SO2,Industry,-20.64,-0.4111175,0,-0.4111175
Africa_Western,SO2,Industry,0.723,-5.6490849,0,-6.0602024
Africa_Western,SO2,Industry,0.933,-3.258178,0,-9.3183804
Africa_Western,SO2,Industry,1.05,-11.4580636,0,-20.776444
Africa_Western,SO2,Industry,1.106,-6.4411866,0,-27.2176306
Africa_Western,SO2,Industry,1.493,-4.1227179,0,-31.3403485
Africa_Western,SO2,Industry,1.756,-4.1227178,0,-35.4630663
Africa_Western,SO2,Industry,1.899,-5.9161678,0,-41.3792341
Africa_Western,SO2,Industry,2.036,-17.150332,0,-58.5295661
Africa_Western,SO2,Industry,11.505,-13.2171627,0,-71.7467288
Africa_Western,SO2,Industry,,0,297.6191416,-71.7467288
Africa_Western,SO2,Other,,0,68.755,0
Africa_Western,SO2,Power,0.47,-26.0575085,0,-26.0575085
Africa_Western,SO2,Power,0.474,-12.4440274,0,-38.5015359
Africa_Western,SO2,Power,0.488,-7.2950924,0,-45.7966283
Africa_Western,SO2,Power,0.8,-1.2936051,0,-47.0902334
Africa_Western,SO2,Power,13.704,-1.9277463,0,-49.0179797
Africa_Western,SO2,Power,,0,53.8470972,-49.0179797
Africa_Western,SO2,Residential/Commercial,0.653,-0.0844766,0,-0.0844766
Africa_Western,SO2,Residential/Commercial,8.857,-0.5003563,0,-0.5848329
Africa_Western,SO2,Residential/Commercial,,0,36.533287,-0.5848329
Africa_Western,SO2,Transport,15.901,-0.822955,0,-0.822955
Africa_Western,SO2,Transport,,0,2.3837903,-0.822955
Africa_Western,SO2,Waste,-887.772,-1.034239,0,-1.034239
Africa_Western,SO2,Waste,0,-0.0017306,0,-1.0359696
Africa_Western,SO2,Waste,414.006,-0.6821118,0,-1.7180814
Africa_Western,SO2,Waste,,0,2.8903615,-1.7180814
Africa_Western,VOC,ALL,,0,4169.285362,0
Africa_Western,VOC,Agriculture,0.09,-671.3396792,0,-671.3396792
Africa_Western,VOC,Agriculture,,0,1361.029808,-671.3396792
Africa_Western,VOC,Industry,-0.031,-275.9778911,0,-275.9778911
Africa_Western,VOC,Industry,0,-0.1656411,0,-276.1435322
Africa_Western,VOC,Industry,0.286,-2.3559541,0,-278.4994863
Africa_Western,VOC,Industry,14.035,-0.0013777,0,-278.500864
Africa_Western,VOC,Industry,,0,1012.486598,-278.500864
Africa_Western,VOC,Power,0.064,-0.0334495,0,-0.0334495
Africa_Western,VOC,Power,0.075,-0.011438,0,-0.0448875
Africa_Western,VOC,Power,0.36,-0.2219105,0,-0.266798
Africa_Western,VOC,Power,0.592,-1.1358485,0,-1.4026465
Africa_Western,VOC,Power,0.904,-0.1666775,0,-1.569324
Africa_Western,VOC,Power,3.65,-0.3677827,0,-1.9371067
Africa_Western,VOC,Power,3.654,-0.1258203,0,-2.062927
Africa_Western,VOC,Power,56.059,-0.0198371,0,-2.0827641
Africa_Western,VOC,Power,,0,3.4475005,-2.0827641
Africa_Western,VOC,Residential/Commercial,0.236,-0.2146322,0,-0.2146322
Africa_Western,VOC,Residential/Commercial,4.143,-74.1435976,0,-74.3582298
Africa_Western,VOC,Residential/Commercial,4.958,-138.9057934,0,-213.2640232
Africa_Western,VOC,Residential/Commercial,5.345,-90.6554769,0,-303.9195001
Africa_Western,VOC,Residential/Commercial,5.355,-176.2304909,0,-480.149991
Africa_Western,VOC,Residential/Commercial,115.005,-107.8799172,0,-588.0299082
Africa_Western,VOC,Residential/Commercial,,0,1003.6689,-588.0299082
Africa_Western,VOC,Transport,0.038,-5.848258,0,-5.848258
Africa_Western,VOC,Transport,0.106,-11.0648062,0,-16.9130642
Africa_Western,VOC,Transport,0.152,-89.9214777,0,-106.8345419
Africa_Western,VOC,Transport,0.769,-90.7690193,0,-197.6035612
Africa_Western,VOC,Transport,1.236,-119.3190012,0,-316.9225624
Africa_Western,VOC,Transport,1.449,-90.6023419,0,-407.5249043
Africa_Western,VOC,Transport,2.656,-76.4173779,0,-483.9422822
Africa_Western,VOC,Transport,3.306,-13.7146878,0,-497.65697
Africa_Western,VOC,Transport,6.265,-43.4017356,0,-541.0587056
Africa_Western,VOC,Transport,30.662,-82.4487813,0,-623.5074869
Africa_Western,VOC,Transport,,0,735.0964624,-623.5074869
Africa_Western,VOC,Waste,-529.767,-1.7331556,0,-1.7331556
Africa_Western,VOC,Waste,0,-0.0650715,0,-1.7982271
Africa_Western,VOC,Waste,3.393,-7.4090605,0,-9.2072876
Africa_Western,VOC,Waste,9.803,-0.6828745,0,-9.8901621
Africa_Western,VOC,Waste,21.335,-29.9651882,0,-39.8553503
Africa_Western,VOC,Waste,,0,53.5560944,-39.8553503
Argentina,NH3,ALL,,0,1094.562311,0
Argentina,NH3,Agriculture,-0.261,-14.2658796,0,-14.2658796
Argentina,NH3,Agriculture,0.138,-18.295385,0,-32.5612646
Argentina,NH3,Agriculture,0.152,-130.2462986,0,-162.8075632
Argentina,NH3,Agriculture,0.448,-32.5615746,0,-195.3691378
Argentina,NH3,Agriculture,0.658,-32.5615746,0,-227.9307124
Argentina,NH3,Agriculture,0.675,-32.5615747,0,-260.4922871
Argentina,NH3,Agriculture,1.53,-32.5615745,0,-293.0538616
Argentina,NH3,Agriculture,4.575,-30.8506811,0,-323.9045427
Argentina,NH3,Agriculture,,0,1084.568924,-323.9045427
Argentina,NH3,Industry,8.945,-1.6869696,0,-1.6869696
Argentina,NH3,Industry,,0,1.9819625,-1.6869696
Argentina,NH3,Other,,0,6.078903,0
Argentina,NH3,Power,19.617,-0.023924,0,-0.023924
Argentina,NH3,Power,,0,0.1053314,-0.023924
Argentina,NH3,Residential/Commercial,,0,0.4280034,0
Argentina,NH3,Transport,,0,1.3991865,0
Argentina,NOX,ALL,,0,797.7594028,0
Argentina,NOX,Agriculture,0.553,-11.8506281,0,-11.8506281
Argentina,NOX,Agriculture,,0,200.0463386,-11.8506281
Argentina,NOX,Industry,-12.728,-0.1142626,0,-0.1142626
Argentina,NOX,Industry,0.102,-1.3847677,0,-1.4990303
Argentina,NOX,Industry,0.342,-4.215243,0,-5.7142733
Argentina,NOX,Industry,0.647,-14.7512459,0,-20.4655192
Argentina,NOX,Industry,1.365,-28.8741312,0,-49.3396504
Argentina,NOX,Industry,2.998,-0.247052,0,-49.5867024
Argentina,NOX,Industry,4.179,-2.5046641,0,-52.0913665
Argentina,NOX,Industry,5.697,-4.060555,0,-56.1519215
Argentina,NOX,Industry,12.442,-10.0546098,0,-66.2065313
Argentina,NOX,Industry,,0,94.8119276,-66.2065313
Argentina,NOX,Power,0.219,-0.00234,0,-0.00234
Argentina,NOX,Power,0.575,-0.9332375,0,-0.9355775
Argentina,NOX,Power,2.143,-0.1507415,0,-1.086319
Argentina,NOX,Power,2.601,-0.2399124,0,-1.3262314
Argentina,NOX,Power,4.259,-0.311012,0,-1.6372434
Argentina,NOX,Power,9.11,-9.3136389,0,-10.9508823
Argentina,NOX,Power,,0,17.49253,-10.9508823
Argentina,NOX,Residential/Commercial,1.24,-0.09232,0,-0.09232
Argentina,NOX,Residential/Commercial,3.321,-3.8816976,0,-3.9740176
Argentina,NOX,Residential/Commercial,7.294,-0.3385656,0,-4.3125832
