"","Units","scenario","region","year","value"
"4915","MTC","cost_80constraint","USA",2035,1040.53497043966
"4916","MTC","cost_80constraint","USA",2040,980.886049638379
"4917","MTC","cost_80constraint","USA",2045,859.277268889212
"4918","MTC","cost_80constraint","USA",2050,769.832362786548
"4919","MTC","cost_80constraint","USA",2055,670.992445843783
"4920","MTC","cost_80constraint","USA",2060,576.902373415454
"4921","MTC","cost_80constraint","USA",2065,438.43762649946
"4922","MTC","cost_80constraint","USA",2070,315.621208381588
"4923","MTC","cost_80constraint","USA",2075,167.562048360808
"4924","MTC","cost_80constraint","USA",2080,-5.94045144485004
"4925","MTC","cost_80constraint","USA",2085,-188.815206886415
"4926","MTC","cost_80constraint","USA",2090,-272.440211573958
"4927","MTC","cost_80constraint","USA",2095,-285.080539927883
"4928","MTC","cost_80constraint","USA",2100,-290.583175452069
"4929","MTC","cost_90constraint","Africa_Eastern",1975,2.87711714413
"4930","MTC","cost_90constraint","Africa_Eastern",1990,7.29546958
"4931","MTC","cost_90constraint","Africa_Eastern",2005,13.2604953101
"4932","MTC","cost_90constraint","Africa_Eastern",2010,18.6032482195
"4933","MTC","cost_90constraint","Africa_Eastern",2015,22.5690950602
"4934","MTC","cost_90constraint","Africa_Eastern",2020,29.2457357872359
"4935","MTC","cost_90constraint","Africa_Eastern",2025,30.5072617631359
"4936","MTC","cost_90constraint","Africa_Eastern",2030,33.6931306296426
"4937","MTC","cost_90constraint","Africa_Eastern",2035,34.415138874203
"4938","MTC","cost_90constraint","Africa_Eastern",2040,32.7355989755005
"4939","MTC","cost_90constraint","Africa_Eastern",2045,25.7131792696173
"4940","MTC","cost_90constraint","Africa_Eastern",2050,24.715483670891
"4941","MTC","cost_90constraint","Africa_Eastern",2055,20.9218003554081
"4942","MTC","cost_90constraint","Africa_Eastern",2060,16.8594228386864
"4943","MTC","cost_90constraint","Africa_Eastern",2065,9.10436665835996
"4944","MTC","cost_90constraint","Africa_Eastern",2070,-0.152010985953567
"4945","MTC","cost_90constraint","Africa_Eastern",2075,-6.16996599176892
"4946","MTC","cost_90constraint","Africa_Eastern",2080,3.51670475985891
"4947","MTC","cost_90constraint","Africa_Eastern",2085,24.6226967000125
"4948","MTC","cost_90constraint","Africa_Eastern",2090,39.0137307938442
"4949","MTC","cost_90constraint","Africa_Eastern",2095,50.72803412057
"4950","MTC","cost_90constraint","Africa_Eastern",2100,57.325393053091
"4951","MTC","cost_90constraint","Africa_Northern",1975,19.424992809
"4952","MTC","cost_90constraint","Africa_Northern",1990,68.6011219038
"4953","MTC","cost_90constraint","Africa_Northern",2005,112.05107381598
"4954","MTC","cost_90constraint","Africa_Northern",2010,132.183306443879
"4955","MTC","cost_90constraint","Africa_Northern",2015,148.120052610941
"4956","MTC","cost_90constraint","Africa_Northern",2020,168.491675035606
"4957","MTC","cost_90constraint","Africa_Northern",2025,172.331313369026
"4958","MTC","cost_90constraint","Africa_Northern",2030,184.780837962527
"4959","MTC","cost_90constraint","Africa_Northern",2035,186.737589534285
"4960","MTC","cost_90constraint","Africa_Northern",2040,188.229317044712
"4961","MTC","cost_90constraint","Africa_Northern",2045,184.354616271392
"4962","MTC","cost_90constraint","Africa_Northern",2050,191.051746808749
"4963","MTC","cost_90constraint","Africa_Northern",2055,189.624239667878
"4964","MTC","cost_90constraint","Africa_Northern",2060,188.179872132331
"4965","MTC","cost_90constraint","Africa_Northern",2065,175.467106559198
"4966","MTC","cost_90constraint","Africa_Northern",2070,161.109643321075
"4967","MTC","cost_90constraint","Africa_Northern",2075,143.264532993145
"4968","MTC","cost_90constraint","Africa_Northern",2080,137.924755677226
"4969","MTC","cost_90constraint","Africa_Northern",2085,138.668195288625
"4970","MTC","cost_90constraint","Africa_Northern",2090,138.613079332113
"4971","MTC","cost_90constraint","Africa_Northern",2095,136.720598837878
"4972","MTC","cost_90constraint","Africa_Northern",2100,136.751523094124
"4973","MTC","cost_90constraint","Africa_Southern",1975,6.698039054
"4974","MTC","cost_90constraint","Africa_Southern",1990,12.120244432
"4975","MTC","cost_90constraint","Africa_Southern",2005,13.749549724
"4976","MTC","cost_90constraint","Africa_Southern",2010,16.361806323
"4977","MTC","cost_90constraint","Africa_Southern",2015,23.77440473334
"4978","MTC","cost_90constraint","Africa_Southern",2020,22.7323507916204
"4979","MTC","cost_90constraint","Africa_Southern",2025,23.0061910027935
"4980","MTC","cost_90constraint","Africa_Southern",2030,25.0478694802005
"4981","MTC","cost_90constraint","Africa_Southern",2035,25.9986455255554
"4982","MTC","cost_90constraint","Africa_Southern",2040,26.4692881021252
"4983","MTC","cost_90constraint","Africa_Southern",2045,24.993185126395
"4984","MTC","cost_90constraint","Africa_Southern",2050,27.894043127858
"4985","MTC","cost_90constraint","Africa_Southern",2055,29.1074697263449
"4986","MTC","cost_90constraint","Africa_Southern",2060,30.6564612049947
"4987","MTC","cost_90constraint","Africa_Southern",2065,27.9479678767947
"4988","MTC","cost_90constraint","Africa_Southern",2070,21.0422269357451
"4989","MTC","cost_90constraint","Africa_Southern",2075,14.1118743330678
"4990","MTC","cost_90constraint","Africa_Southern",2080,15.9017008947639
"4991","MTC","cost_90constraint","Africa_Southern",2085,23.0058586446411
"4992","MTC","cost_90constraint","Africa_Southern",2090,30.1304375445258
"4993","MTC","cost_90constraint","Africa_Southern",2095,37.0153933532609
"4994","MTC","cost_90constraint","Africa_Southern",2100,42.5701715545875
"4995","MTC","cost_90constraint","Africa_Western",1975,23.04640955
"4996","MTC","cost_90constraint","Africa_Western",1990,31.337275607
"4997","MTC","cost_90constraint","Africa_Western",2005,33.95777911471
"4998","MTC","cost_90constraint","Africa_Western",2010,37.93840924537
"4999","MTC","cost_90constraint","Africa_Western",2015,51.06993825078
"5000","MTC","cost_90constraint","Africa_Western",2020,53.9418463702846
"5001","MTC","cost_90constraint","Africa_Western",2025,57.2742758761563
"5002","MTC","cost_90constraint","Africa_Western",2030,68.5459112263981
"5003","MTC","cost_90constraint","Africa_Western",2035,77.858717317226
"5004","MTC","cost_90constraint","Africa_Western",2040,90.129711717509
"5005","MTC","cost_90constraint","Africa_Western",2045,101.73203268767
"5006","MTC","cost_90constraint","Africa_Western",2050,127.769794265812
"5007","MTC","cost_90constraint","Africa_Western",2055,152.496078368384
"5008","MTC","cost_90constraint","Africa_Western",2060,175.966028581893
"5009","MTC","cost_90constraint","Africa_Western",2065,186.333652572924
"5010","MTC","cost_90constraint","Africa_Western",2070,181.74200063823
"5011","MTC","cost_90constraint","Africa_Western",2075,169.157961471657
"5012","MTC","cost_90constraint","Africa_Western",2080,179.494882420024
"5013","MTC","cost_90constraint","Africa_Western",2085,201.595739448635
"5014","MTC","cost_90constraint","Africa_Western",2090,218.62889641621
"5015","MTC","cost_90constraint","Africa_Western",2095,231.639698807945
"5016","MTC","cost_90constraint","Africa_Western",2100,232.552473752198
"5017","MTC","cost_90constraint","Argentina",1975,12.25657615
"5018","MTC","cost_90constraint","Argentina",1990,30.3089825164
"5019","MTC","cost_90constraint","Argentina",2005,42.680011877
"5020","MTC","cost_90constraint","Argentina",2010,52.0096403922
"5021","MTC","cost_90constraint","Argentina",2015,56.0624507775
"5022","MTC","cost_90constraint","Argentina",2020,53.807923987326
"5023","MTC","cost_90constraint","Argentina",2025,53.6355311955107
"5024","MTC","cost_90constraint","Argentina",2030,53.4360852218271
"5025","MTC","cost_90constraint","Argentina",2035,50.4315194065631
"5026","MTC","cost_90constraint","Argentina",2040,47.0301122932251
"5027","MTC","cost_90constraint","Argentina",2045,41.1733786452844
"5028","MTC","cost_90constraint","Argentina",2050,37.9197393290214
"5029","MTC","cost_90constraint","Argentina",2055,32.8839219370436
"5030","MTC","cost_90constraint","Argentina",2060,28.179844989176
"5031","MTC","cost_90constraint","Argentina",2065,21.676417570148
"5032","MTC","cost_90constraint","Argentina",2070,13.8159916567344
"5033","MTC","cost_90constraint","Argentina",2075,4.0328695413238
"5034","MTC","cost_90constraint","Argentina",2080,-0.405888853468131
"5035","MTC","cost_90constraint","Argentina",2085,-3.00176447673806
"5036","MTC","cost_90constraint","Argentina",2090,-4.34403573136903
"5037","MTC","cost_90constraint","Argentina",2095,-4.8452955148769
"5038","MTC","cost_90constraint","Argentina",2100,-5.07804184535601
"5039","MTC","cost_90constraint","Australia_NZ",1975,30.47725495
"5040","MTC","cost_90constraint","Australia_NZ",1990,84.05244416
"5041","MTC","cost_90constraint","Australia_NZ",2005,117.3077335
"5042","MTC","cost_90constraint","Australia_NZ",2010,123.97988517
"5043","MTC","cost_90constraint","Australia_NZ",2015,122.16047901
"5044","MTC","cost_90constraint","Australia_NZ",2020,118.27611895354
"5045","MTC","cost_90constraint","Australia_NZ",2025,110.2287358313
"5046","MTC","cost_90constraint","Australia_NZ",2030,108.01027022945
"5047","MTC","cost_90constraint","Australia_NZ",2035,101.62180323489
"5048","MTC","cost_90constraint","Australia_NZ",2040,93.94205433311
"5049","MTC","cost_90constraint","Australia_NZ",2045,79.38376857541
"5050","MTC","cost_90constraint","Australia_NZ",2050,73.02775119413
"5051","MTC","cost_90constraint","Australia_NZ",2055,59.04807039792
"5052","MTC","cost_90constraint","Australia_NZ",2060,50.355008146221
"5053","MTC","cost_90constraint","Australia_NZ",2065,41.419410371378
"5054","MTC","cost_90constraint","Australia_NZ",2070,31.858857292228
"5055","MTC","cost_90constraint","Australia_NZ",2075,18.27632809441
"5056","MTC","cost_90constraint","Australia_NZ",2080,11.6276326188791
"5057","MTC","cost_90constraint","Australia_NZ",2085,8.15112450437059
"5058","MTC","cost_90constraint","Australia_NZ",2090,7.39390942037246
"5059","MTC","cost_90constraint","Australia_NZ",2095,8.26751215053469
"5060","MTC","cost_90constraint","Australia_NZ",2100,10.0991204914862
"5061","MTC","cost_90constraint","Brazil",1975,27.9973684
"5062","MTC","cost_90constraint","Brazil",1990,60.664018178
"5063","MTC","cost_90constraint","Brazil",2005,99.05170058
"5064","MTC","cost_90constraint","Brazil",2010,117.184909853
"5065","MTC","cost_90constraint","Brazil",2015,138.99048514
"5066","MTC","cost_90constraint","Brazil",2020,136.854396407199
"5067","MTC","cost_90constraint","Brazil",2025,132.566445652472
"5068","MTC","cost_90constraint","Brazil",2030,129.069231485649
"5069","MTC","cost_90constraint","Brazil",2035,117.328333249383
"5070","MTC","cost_90constraint","Brazil",2040,100.602740894
"5071","MTC","cost_90constraint","Brazil",2045,75.410809059216
"5072","MTC","cost_90constraint","Brazil",2050,58.8649565340401
"5073","MTC","cost_90constraint","Brazil",2055,39.1467745617374
"5074","MTC","cost_90constraint","Brazil",2060,21.701643528345
"5075","MTC","cost_90constraint","Brazil",2065,3.57425911889599
"5076","MTC","cost_90constraint","Brazil",2070,-18.42118563477
"5077","MTC","cost_90constraint","Brazil",2075,-42.0234292315589
"5078","MTC","cost_90constraint","Brazil",2080,-46.6552284892417
"5079","MTC","cost_90constraint","Brazil",2085,-48.8779305432517
"5080","MTC","cost_90constraint","Brazil",2090,-50.5393777693035
"5081","MTC","cost_90constraint","Brazil",2095,-50.3307674927418
"5082","MTC","cost_90constraint","Brazil",2100,-49.1864791660437
"5083","MTC","cost_90constraint","Canada",1975,55.78328188
"5084","MTC","cost_90constraint","Canada",1990,122.864493811
"5085","MTC","cost_90constraint","Canada",2005,160.821821864
"5086","MTC","cost_90constraint","Canada",2010,156.044560044
"5087","MTC","cost_90constraint","Canada",2015,164.575249854
"5088","MTC","cost_90constraint","Canada",2020,169.393999761
"5089","MTC","cost_90constraint","Canada",2025,156.78561710323
"5090","MTC","cost_90constraint","Canada",2030,149.69510341556
"5091","MTC","cost_90constraint","Canada",2035,136.77255329095
"5092","MTC","cost_90constraint","Canada",2040,122.70345298999
"5093","MTC","cost_90constraint","Canada",2045,98.96824524982
"5094","MTC","cost_90constraint","Canada",2050,87.08488433545
"5095","MTC","cost_90constraint","Canada",2055,71.060030305372
"5096","MTC","cost_90constraint","Canada",2060,58.713908105618
"5097","MTC","cost_90constraint","Canada",2065,43.034976653319
"5098","MTC","cost_90constraint","Canada",2070,21.89095213208
"5099","MTC","cost_90constraint","Canada",2075,-7.65187718023283
"5100","MTC","cost_90constraint","Canada",2080,-20.0001527047319
"5101","MTC","cost_90constraint","Canada",2085,-27.1247013854473
"5102","MTC","cost_90constraint","Canada",2090,-25.0076173379873
"5103","MTC","cost_90constraint","Canada",2095,-20.9201610034516
"5104","MTC","cost_90constraint","Canada",2100,-14.8912955156557
"5105","MTC","cost_90constraint","Central America and Caribbean",1975,11.2206653675776
"5106","MTC","cost_90constraint","Central America and Caribbean",1990,28.986022719773
"5107","MTC","cost_90constraint","Central America and Caribbean",2005,47.151611215
"5108","MTC","cost_90constraint","Central America and Caribbean",2010,53.5806111617
"5109","MTC","cost_90constraint","Central America and Caribbean",2015,56.816395723
"5110","MTC","cost_90constraint","Central America and Caribbean",2020,60.482849639
"5111","MTC","cost_90constraint","Central America and Caribbean",2025,58.6723104759
"5112","MTC","cost_90constraint","Central America and Caribbean",2030,59.165373968
"5113","MTC","cost_90constraint","Central America and Caribbean",2035,55.7899012746
"5114","MTC","cost_90constraint","Central America and Caribbean",2040,50.0615730577
"5115","MTC","cost_90constraint","Central America and Caribbean",2045,40.3282110763
"5116","MTC","cost_90constraint","Central America and Caribbean",2050,33.473844755
"5117","MTC","cost_90constraint","Central America and Caribbean",2055,24.38437382472
"5118","MTC","cost_90constraint","Central America and Caribbean",2060,15.61707581407
"5119","MTC","cost_90constraint","Central America and Caribbean",2065,4.572500351048
"5120","MTC","cost_90constraint","Central America and Caribbean",2070,-8.2587321273038
"5121","MTC","cost_90constraint","Central America and Caribbean",2075,-23.5354661366716
"5122","MTC","cost_90constraint","Central America and Caribbean",2080,-31.0260967848339
"5123","MTC","cost_90constraint","Central America and Caribbean",2085,-35.2813947882566
"5124","MTC","cost_90constraint","Central America and Caribbean",2090,-37.3358998386938
"5125","MTC","cost_90constraint","Central America and Caribbean",2095,-38.0162355365074
"5126","MTC","cost_90constraint","Central America and Caribbean",2100,-38.4544163909171
"5127","MTC","cost_90constraint","Central Asia",1975,66.12612387
"5128","MTC","cost_90constraint","Central Asia",1990,157.64785545
"5129","MTC","cost_90constraint","Central Asia",2005,111.47628445
"5130","MTC","cost_90constraint","Central Asia",2010,131.1313088
"5131","MTC","cost_90constraint","Central Asia",2015,147.704184276
"5132","MTC","cost_90constraint","Central Asia",2020,159.794730091677
"5133","MTC","cost_90constraint","Central Asia",2025,155.878841613228
"5134","MTC","cost_90constraint","Central Asia",2030,155.570414304458
"5135","MTC","cost_90constraint","Central Asia",2035,140.990870833634
"5136","MTC","cost_90constraint","Central Asia",2040,129.883405240648
"5137","MTC","cost_90constraint","Central Asia",2045,113.079095782272
