ISO_A3,year,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus
BEN,2095,6.16E-05,1.70E-05,1.66E-05,0.007644631,0.007008446,0.012927328,0.022267733,0.026089467,0.040970113,0.071931964,0.147090346,0.223065445,0.421415761,0.811822571,2.093595202,2.94058723,3.454158803,5.814563507,8.745883366,10.83427046
BFA,2095,5.36E-05,1.42E-05,8.73E-06,0.004302618,0.003682314,0.006262746,0.009974351,0.011132196,0.019044042,0.055585546,0.112920454,0.174378476,0.372805129,0.687130293,1.601660925,2.251681704,2.953100765,5.212901615,8.657388378,10.37073756
BGD,2095,4.21E-05,5.51E-05,6.40E-05,0.002827303,0.004496346,0.007669094,0.01556113,0.026436223,0.053314573,0.054645741,0.162028105,0.253353451,0.524051368,0.791791884,2.129867651,2.816330004,4.213490081,6.372287023,9.200802541,13.25114024
BGR,2095,8.82E-05,4.96E-05,7.45E-05,0.004604539,0.008672651,0.011965243,0.004345181,0.008576334,0.017568876,0.029814315,0.057933765,0.104823676,0.200504729,0.298958184,0.811758866,1.401821159,2.326459663,3.898595607,5.75136749,7.735202768
BHR,2095,0.000600389,0.001212097,0.000568973,0.030248545,0.042980351,0.041214605,0.012440274,0.012662672,0.023859748,0.027789829,0.092711565,0.231847918,0.653162985,1.615726554,6.223535469,11.99847731,20.92520348,31.5348039,45.39738239,58.71830039
BHS,2095,0.000288519,8.37E-05,9.56E-05,0.004557004,0.008073061,0.010491624,0.003641349,0.004355339,0.007468755,0.012462257,0.025173889,0.048739429,0.081412813,0.15126408,0.384404993,0.686034201,0.963580305,1.427041682,2.002908673,3.114947203
BIH,2095,7.60E-05,2.77E-05,8.40E-05,0.002579014,0.003603675,0.002504843,0.001140346,0.001606714,0.004090855,0.007725888,0.016052651,0.036741325,0.079939757,0.142817813,0.467527464,0.909215174,1.533484734,2.311631156,2.734886557,2.827500637
BLR,2095,0,0,0,7.69E-05,0.000144652,0.00031676,0.000124648,0.0002506,0.000556643,0.000800746,0.001689639,0.003258637,0.006944644,0.011678655,0.035864963,0.056568127,0.075317445,0.107096107,0.16173011,0.272253902
BLZ,2095,0.000286554,0.000130084,0.000124107,0.009370041,0.013495545,0.02438132,0.013171415,0.015318866,0.027637389,0.032172985,0.065880402,0.131212848,0.234587748,0.349321224,0.838617073,1.366254751,2.278381833,2.82766989,3.411647607,5.189007282
BOL,2095,0.00029632,8.81E-05,9.73E-05,0.004492606,0.005644261,0.005469001,0.002194775,0.003269847,0.005614951,0.008040584,0.015051758,0.026984447,0.073765164,0.167236822,0.550827532,1.079963589,1.911923824,3.742931698,5.534909806,7.258471533
BRA,2095,9.43E-05,6.19E-05,6.93E-05,0.005115594,0.006416879,0.008250786,0.003291332,0.005412168,0.01010922,0.015256659,0.031400527,0.074931433,0.10444611,0.207972407,0.59744134,1.024458095,1.605700627,2.717152159,3.795297115,4.693454586
BRB,2095,0.000479462,0.00028595,0.000627964,0.018397504,0.025068828,0.035018065,0.026432237,0.040454404,0.068570455,0.091436182,0.170271718,0.350222362,0.596244149,1.004250518,2.374993121,3.723259177,6.568776635,12.0264147,18.46503632,20.46291133
BRN,2095,8.65E-05,0.000133238,0.00018713,0.005197992,0.007625834,0.0096312,0.004094802,0.006298155,0.011088715,0.016687414,0.03917734,0.081935638,0.192408846,0.482516026,1.624949324,2.967965053,5.335430607,9.476137613,13.81735398,20.03998725
BTN,2095,0.000284312,0.000176077,0.000128504,0.015825698,0.024627434,0.030752053,0.029371492,0.061518428,0.127138877,0.148293262,0.333944759,0.659120129,1.419634733,2.623262422,8.76523851,14.71041061,23.43271708,34.94854936,46.68383205,58.78083856
BWA,2095,6.33E-05,3.08E-05,3.01E-05,0.001644883,0.001737821,0.002432188,0.000905922,0.001629878,0.003574736,0.006148538,0.014178248,0.038329219,0.054197284,0.138626658,0.575114341,0.889434884,1.297105656,1.923105317,2.779498516,3.182423333
CAF,2095,0.000719359,0.000129716,9.03E-05,0.005616282,0.010876934,0.01455072,0.025130778,0.037925693,0.091127466,0.245606186,0.4899989,0.931747779,1.560513836,2.609780458,5.708390542,7.687066151,10.63959523,13.80469274,18.58134399,24.90272671
CAN,2095,5.00E-05,4.41E-05,5.46E-05,0.001373014,0.001487057,0.001818524,0.000473967,0.000766218,0.002051493,0.004806936,0.013306373,0.032994021,0.065193012,0.139212629,0.447968794,0.827423553,1.431519305,2.269573162,3.424816648,6.240828108
CHE,2095,1.58E-05,1.27E-05,2.96E-05,0.000412793,0.000593445,0.000651723,0.000210765,0.000402677,0.000901343,0.00214655,0.005337341,0.013980466,0.031226895,0.062002369,0.182642797,0.32148449,0.588785223,1.115426136,2.107244047,3.341870262
CHL,2095,0.000245545,0.000102957,9.66E-05,0.002650561,0.002002775,0.002976857,0.000707462,0.001406144,0.002429989,0.003216647,0.008287841,0.018434466,0.042431571,0.093331211,0.338498274,0.634022503,1.270616681,2.403943868,3.901961626,8.297461201
CHN,2095,2.23E-05,3.06E-05,3.31E-05,0.001190224,0.001265241,0.003289444,0.003103402,0.003821309,0.008259456,0.007753648,0.019281653,0.025502913,0.088345617,0.202761736,0.673926457,1.357303844,2.900495699,4.462410628,7.097897168,10.27661186
CIV,2095,2.62E-05,1.17E-05,1.22E-05,0.011710947,0.009635122,0.016070593,0.009791025,0.010172775,0.016965488,0.030682823,0.061715672,0.092280908,0.23209122,0.44697425,1.526567923,2.134496938,2.671921388,4.500068886,6.60760589,8.172487782
CMR,2095,4.56E-05,1.21E-05,1.80E-05,0.010168147,0.009123746,0.015059871,0.018769792,0.023326633,0.034578815,0.042387387,0.087368153,0.122341494,0.237758152,0.454446056,1.273983759,1.883839955,2.231160483,3.846606602,5.796407999,7.477248164
COD,2095,0.000178056,2.57E-05,1.73E-05,0.001590419,0.003331432,0.004150159,0.003141448,0.004484407,0.009903117,0.027297259,0.059122961,0.124840302,0.260368536,0.471446317,1.376844985,2.025619435,3.158170744,4.473085004,7.056022637,9.125751647
COG,2095,0.000346092,7.24E-05,6.26E-05,0.00369611,0.007548938,0.008880168,0.008631982,0.013660341,0.028676073,0.036031215,0.080694191,0.165209202,0.289892681,0.531874579,1.768565561,2.705234456,3.843384919,6.165543114,9.094314884,12.69443686
COL,2095,9.62E-05,5.85E-05,4.47E-05,0.00231786,0.002972052,0.003546449,0.002127237,0.002845218,0.004881462,0.005720167,0.01444837,0.036260004,0.071614489,0.134031229,0.472690135,0.910763266,1.691184799,3.168113461,4.388600792,6.751541304
COM,2095,4.41E-05,3.60E-05,1.85E-05,0.002259035,0.004967894,0.004795952,0.003136941,0.005173022,0.009710283,0.017189311,0.032552901,0.076072647,0.168233627,0.286373032,1.014755977,1.443093896,2.286972004,2.855743759,4.509196166,4.983010051
CPV,2095,0,0,5.77E-06,0.001934738,0.001521068,0.004703003,0.001911948,0.002957524,0.004320272,0.005412045,0.007836314,0.012258884,0.019991038,0.041771753,0.133271878,0.206985291,0.314195152,0.638342251,1.126186799,1.564447288
CRI,2095,0.000298206,0.000141004,7.94E-05,0.002855676,0.005926355,0.006161517,0.002387637,0.00482187,0.007224181,0.007996497,0.016332787,0.044741958,0.08629938,0.183016427,0.738910583,1.619485403,2.897516007,6.694329214,8.304540201,11.67388298
CUB,2095,9.53E-05,6.11E-05,5.42E-05,0.001839932,0.003018137,0.003226582,0.001476953,0.003365893,0.008084715,0.011515285,0.033903801,0.084696541,0.160483883,0.268388978,0.848363652,1.304018414,1.851934844,2.588852845,3.104118234,4.285179839
CYP,2095,2.32E-05,3.18E-05,4.74E-05,0.002400081,0.002337087,0.002548809,0.000640323,0.001567942,0.002945202,0.004328787,0.009426982,0.026465033,0.055563464,0.13531055,0.510046424,1.111555795,2.314541588,4.451158573,7.953327413,12.40981393
CZE,2095,0.000176782,9.88E-05,0.000181717,0.004609999,0.010378737,0.010692894,0.002152706,0.004045279,0.009639327,0.023729608,0.049358411,0.134962342,0.26486083,0.460529775,1.247309688,1.789601689,2.94100492,4.205992971,5.448407899,7.318130587
DEU,2095,6.73E-05,3.35E-05,6.72E-05,0.00099643,0.001544717,0.001692996,0.000556044,0.001066551,0.002564601,0.005351685,0.014976602,0.037284423,0.070613935,0.123401776,0.311030342,0.477050113,0.860013695,1.527632923,2.18092823,3.537254333
DJI,2095,8.62E-05,2.63E-05,2.39E-05,0.002051093,0.004497303,0.004141069,0.003721742,0.006474211,0.0130865,0.020762406,0.040450744,0.092454246,0.194432148,0.302441913,0.921074555,1.328974803,2.010077921,2.599006219,4.036777885,4.178986133
DMA,2095,0.0001746,4.28E-05,3.00E-05,0.001511315,0.002696975,0.003616002,0.001463347,0.002060642,0.004073927,0.005708332,0.012147463,0.023916714,0.059581114,0.087316503,0.290214592,0.416601329,0.720516312,1.246716092,1.988032157,2.894317907
DNK,2095,7.80E-05,7.22E-05,0.000100938,0.000861116,0.000900926,0.000841225,0.00045576,0.000963113,0.002809105,0.006651274,0.020352772,0.056498897,0.098458572,0.161882144,0.483737284,0.962589753,1.859965144,2.790344513,3.450160676,4.112103647
DZA,2095,0.000329446,0.000328634,0.000279255,0.006689042,0.009031623,0.010843596,0.006167043,0.008438168,0.012858994,0.012532306,0.027113682,0.04407225,0.07978569,0.143981039,0.420412068,0.752454543,1.425344009,2.495396934,4.045753814,5.97898981
ECU,2095,9.68E-05,5.44E-05,5.78E-05,0.002335192,0.003745525,0.004908907,0.001464876,0.002080902,0.00273712,0.002844267,0.004746001,0.008260097,0.018228921,0.03571555,0.144016344,0.306335351,0.696060954,1.455482404,3.498461774,6.951491723
EGY,2095,0.000678331,0.000366064,0.000305765,0.013945978,0.018312557,0.023428913,0.033406515,0.050443438,0.082657508,0.047853344,0.097240544,0.158223902,0.233124442,0.411405858,1.156966985,1.708214667,2.484178244,3.284551349,4.110821767,5.555648468
ERI,2095,0.002628819,0.000749372,0.000441348,0.038119674,0.09998861,0.105236045,0.133664451,0.218335279,0.463561906,0.841673811,1.421238581,3.082245598,4.745911439,9.491420709,19.45714229,27.64913528,42.95912696,45.72606739,NA,NA
ESP,2095,0.000100333,7.94E-05,0.00014112,0.0037243,0.004397081,0.006211614,0.002708468,0.004301158,0.008821144,0.016080184,0.038566429,0.100009377,0.153386233,0.314832277,1.01670601,2.181537318,4.539837289,9.801810962,18.19743198,34.18644636
EST,2095,5.65E-05,2.14E-05,5.34E-05,0.001359672,0.001453003,0.002354423,0.000563576,0.000647073,0.00187286,0.00409505,0.009712368,0.023358252,0.049907213,0.103234304,0.255767236,0.422946604,0.673413344,1.046897592,1.374152282,1.869977078
ETH,2095,2.29E-05,1.86E-05,1.25E-05,0.000807345,0.001678088,0.001843946,0.00548848,0.011082538,0.018279276,0.028372244,0.053879065,0.127506296,0.245424747,0.431604472,1.109276496,1.576382416,2.461234247,3.082819755,4.961939374,5.393529501
FIN,2095,2.03E-05,2.23E-05,2.11E-05,0.000436479,0.000601488,0.000758926,0.000254156,0.000409381,0.000897055,0.00185471,0.005916637,0.015315783,0.037190922,0.072652896,0.193619899,0.333132542,0.522385197,0.804182018,1.079016892,1.409720464
FJI,2095,0.00078944,0.000407642,0.000595086,0.050539144,0.10650181,0.112148064,0.064415689,0.064351339,0.10618648,0.103473533,0.18527345,0.291311922,0.723373823,1.262006689,3.735589605,5.945035221,7.330992394,11.1772127,19.29824626,23.32944559
FRA,2095,5.78E-05,3.39E-05,6.43E-05,0.001056056,0.001510837,0.001854909,0.000736019,0.001308863,0.003571174,0.006239881,0.014946647,0.034034895,0.062930827,0.106856751,0.279219452,0.49168976,0.994954398,2.137967936,4.393952651,9.734099805
FSM,2095,0.000143003,0.000248306,0.000234302,0.011711955,0.022221672,0.036243921,0.025764037,0.029123562,0.048536159,0.060666405,0.093848465,0.137331591,0.228322447,0.417578265,0.960499774,1.529741175,2.358583687,3.181874691,5.461752547,9.704300268
GAB,2095,0.000165733,5.87E-05,5.59E-05,0.002648998,0.005228707,0.006032347,0.004771006,0.007582961,0.014584824,0.023299631,0.046102028,0.088651336,0.156147698,0.264770801,0.831964072,1.238921992,1.969526998,2.859019569,4.545136551,5.736320332
GBR,2095,0.000140788,9.12E-05,9.39E-05,0.001434721,0.001885652,0.002311013,0.000637248,0.001593088,0.004940572,0.012073541,0.029652024,0.074045283,0.173492759,0.33230529,1.036734644,1.765383308,3.014827449,5.034111449,7.225922786,11.12936755
GEO,2095,0.000206393,0.000227758,0.00039083,0.017565427,0.030033308,0.033380919,0.012910387,0.021328924,0.040158157,0.035500597,0.072263881,0.138436488,0.233722749,0.386041812,1.321058027,2.060317066,3.359109275,5.180726369,6.700345635,9.267615918
GHA,2095,3.79E-05,9.56E-06,1.59E-05,0.015929523,0.015490531,0.025789487,0.032204556,0.041808443,0.06352899,0.05592842,0.110310798,0.141179713,0.287218658,0.506847985,1.435275806,2.277213785,2.8430985,4.309961346,6.413172287,8.596872025
GIN,2095,1.29E-05,6.38E-06,3.98E-06,0.003856136,0.003376287,0.005369649,0.008359087,0.00878775,0.015406527,0.023044962,0.047818193,0.068876404,0.149585521,0.292366955,0.900423827,1.244181806,1.489891142,2.418186298,3.711844711,4.761001333
GMB,2095,2.27E-05,5.29E-06,9.23E-06,0.004415213,0.004075168,0.006722095,0.005177889,0.005864317,0.01032536,0.020969656,0.044952606,0.069900761,0.143040791,0.297281415,0.751515541,1.073072116,1.357235813,2.157208266,3.218505191,4.041093028
GNB,2095,1.22E-05,5.47E-06,5.57E-06,0.004208648,0.003733584,0.006592614,0.008577228,0.009197982,0.016650437,0.031795563,0.061212039,0.087569244,0.180183797,0.352431285,0.886672963,1.171047232,1.329811878,2.218225223,3.311197531,4.634222853
GNQ,2095,0.000298359,6.59E-05,5.51E-05,0.001635801,0.003270782,0.004518245,0.00227732,0.003179314,0.005312789,0.0103905,0.022284884,0.046496144,0.096724046,0.182016784,0.556128548,0.851604209,1.348634758,2.075125529,3.419473911,4.525354659
GRC,2095,0.000250074,0.000110213,0.00022848,0.01002459,0.016436333,0.017231506,0.006077112,0.009566239,0.02032564,0.033472963,0.072129665,0.128687264,0.25412383,0.49828783,1.621405136,3.230671046,7.073615669,14.35656535,27.82230795,46.39068819
GRD,2095,0.031390942,0.016091068,0.017262212,0.239136184,0.291709693,0.631646581,0.232530669,0.406941077,0.684375331,0.984424187,2.175569463,3.562419788,5.360160722,8.569049415,19.06933971,28.40528008,28.14369813,NA,NA,NA
GTM,2095,7.05E-05,2.97E-05,3.39E-05,0.002744444,0.004625252,0.006009858,0.004202677,0.005401446,0.007510533,0.006269178,0.011052064,0.017843712,0.036204654,0.071476359,0.259431857,0.467183452,1.012174289,1.962663051,3.947789627,7.312277766
GUY,2095,0.000597097,0.000273524,0.000242161,0.021267144,0.034779318,0.053466983,0.018373816,0.026870421,0.054568869,0.055419482,0.114754399,0.212719667,0.419347318,0.715611868,2.202837353,2.875134955,4.624354411,5.597264893,7.172493858,11.7078815
HND,2095,0.000295192,0.000211539,0.0001301,0.003772901,0.006226068,0.007024292,0.00775002,0.011186965,0.020482363,0.015290319,0.031324642,0.060732545,0.133883979,0.247743046,0.77601212,1.048511365,1.648653682,2.838993995,3.89572052,5.364929222
HRV,2095,0.001863865,0.000881624,0.000913738,0.021270247,0.034965769,0.038408176,0.014101493,0.025381626,0.049741921,0.108189874,0.241253534,0.594810898,1.125288847,2.103938489,5.537770895,10.29737604,19.06787755,30.12995211,45.29716983,41.44702071
HTI,2095,0.000349773,5.53E-05,3.05E-05,0.002323737,0.003317913,0.005153636,0.00473583,0.008197525,0.017857064,0.027654802,0.061675005,0.12892201,0.294003905,0.52284992,1.534073181,2.45505653,3.70164392,5.174591492,7.346687919,10.91931522
HUN,2095,0.000247755,0.000107349,0.000218662,0.003735023,0.0049672,0.008261291,0.003092589,0.007719158,0.018101582,0.037758303,0.09402035,0.176795789,0.23263131,0.317389119,0.806054367,1.278760785,1.961985192,2.675110206,3.49613029,4.834391153
IDN,2095,5.20E-05,3.15E-05,5.09E-05,0.005742843,0.012732502,0.012260469,0.007368962,0.011670739,0.019614733,0.018951256,0.038467651,0.07200776,0.151709884,0.315954419,0.905445608,1.422911044,2.325845718,3.685319518,5.122448772,6.747807238
IND,2095,0.000118357,8.12E-05,5.05E-05,0.003893671,0.00903522,0.015074852,0.018106536,0.039009809,0.09085257,0.116475418,0.318821844,0.71757798,1.249219303,2.400284244,7.415866875,11.32240764,20.98969141,31.49843138,41.89052609,56.44616476
IRL,2095,4.63E-05,7.36E-05,7.89E-05,0.001283398,0.0018971,0.002911968,0.001206005,0.001654593,0.003987769,0.007213959,0.023990536,0.076100247,0.146609641,0.341850493,1.129890169,2.372040142,4.383175724,8.150676639,12.86309738,19.09134176
IRN,2095,0.000165859,0.000202677,0.000164899,0.005355375,0.00612505,0.006969831,0.00602637,0.00700512,0.011235064,0.010161041,0.021531212,0.03809967,0.061595682,0.101006274,0.281976269,0.541701186,0.997202465,1.731980208,2.583231527,3.548169704
IRQ,2095,0.000123797,0.000374737,0.00028165,0.006140491,0.009019568,0.010973944,0.006370624,0.012160697,0.014681248,0.022660764,0.045259082,0.065755206,0.190207638,0.310888879,0.852089472,1.224843461,1.918526756,3.313869069,5.023130953,7.956027969
ISL,2095,0.000483419,0.000327751,0.00058573,0.007393138,0.009206741,0.009999693,0.004941566,0.005543163,0.013376573,0.02209657,0.049892134,0.104762983,0.171905947,0.458009651,1.572211272,2.853568086,6.036724488,10.21419267,14.80636988,24.87808588
ISR,2095,6.55E-05,9.25E-05,9.94E-05,0.001948259,0.002058805,0.002257727,0.000691772,0.001216198,0.003766485,0.005611374,0.016067378,0.031021005,0.054948291,0.110769204,0.337833495,0.686062715,1.112652866,2.037126769,3.097299839,6.216104231
ITA,2095,0.000213212,0.000169615,0.0002507,0.003771297,0.004413928,0.005642617,0.001745211,0.002878946,0.005405586,0.008507947,0.018559212,0.040463837,0.081838484,0.175794291,0.577458134,1.270547735,2.866628916,6.188613248,11.07823988,18.76413179
JAM,2095,0.000273477,7.31E-05,4.30E-05,0.002795469,0.007413321,0.008769198,0.002452226,0.00533498,0.009104461,0.009749985,0.02179298,0.04771473,0.080019524,0.136961108,0.410103245,0.650142547,0.869316255,1.109871845,1.303273856,1.77864101
JOR,2095,6.81E-05,5.26E-05,5.85E-05,0.005918298,0.009486973,0.009785884,0.003751763,0.003985996,0.008214983,0.01187323,0.028755782,0.057296322,0.141100568,0.265022035,0.835338243,1.453595539,2.688127827,5.119979486,8.185086272,10.74739586
JPN,2095,4.39E-05,5.02E-05,5.87E-05,0.001399208,0.002493724,0.003344185,0.000952791,0.00125187,0.001870964,0.003086777,0.005930534,0.01264188,0.032493924,0.06597646,0.21620528,0.440195038,0.990329815,1.982922687,3.076881154,5.869057199
KAZ,2095,0.000108203,8.69E-05,0.000156644,0.004744448,0.009963147,0.015857307,0.007463052,0.012635652,0.018917697,0.020379899,0.038642697,0.083692184,0.150446432,0.326342585,0.838140994,1.14684878,1.522065661,2.01996522,2.235758091,3.287700485
KEN,2095,5.44E-05,2.34E-05,1.65E-05,0.00156353,0.003507477,0.003451304,0.00227867,0.004042385,0.007569491,0.012062861,0.022943571,0.052586454,0.096623901,0.157014453,0.52727225,0.788138126,1.344351859,1.732209089,2.646011926,2.86222467
KGZ,2095,3.31E-05,3.85E-05,4.99E-05,0.002322899,0.005862874,0.011130829,0.004888849,0.008318064,0.013330868,0.015714183,0.02859468,0.058954245,0.110336064,0.226990001,0.592899403,1.124501837,1.862208075,2.491912093,3.078323262,5.101076335
KHM,2095,6.96E-06,7.42E-06,8.26E-06,0.000846113,0.001948205,0.002359615,0.002339094,0.00419155,0.007903848,0.011129378,0.024837853,0.051024221,0.101266241,0.193210681,0.529245419,0.829353916,1.411435082,2.305185704,3.362565131,4.098178783
KOR,2095,3.23E-05,1.88E-05,2.24E-05,0.000346386,0.000329418,0.000527647,0.000243469,0.000380359,0.000679832,0.001071441,0.002689953,0.005045677,0.011624675,0.016565646,0.122483403,0.282067255,0.634645138,1.408956402,2.440605631,3.819853791
KWT,2095,9.11E-05,0.000131787,3.96E-05,0.003146775,0.003289578,0.004743513,0.002086085,0.002341861,0.00365621,0.00524059,0.010039305,0.02064072,0.036460036,0.065485547,0.201552873,0.325177385,0.614387572,0.84063776,0.90561497,1.647858694
